SAMPLE,HAPLOTYPE,CGI_chr1_609358_611269,CGI_chr1_778604_779167,CGI_chr1_827036_828065,CGI_chr1_869818_870248,CGI_chr1_908919_910503,CGI_chr1_919385_919593,CGI_chr1_933952_934964,CGI_chr1_935577_935956,CGI_chr1_936259_936492,CGI_chr1_940225_942983,CGI_chr1_950976_951222,CGI_chr1_976046_979425,CGI_chr1_984346_984547,CGI_chr1_998007_1002030,CGI_chr1_1013290_1013514,CGI_chr1_1013949_1014471,CGI_chr1_1028415_1029127,CGI_chr1_1046772_1047131,CGI_chr1_1048826_1049049,CGI_chr1_1054894_1055314,CGI_chr1_1059056_1059923,CGI_chr1_1080679_1080980,CGI_chr1_1081483_1082059,CGI_chr1_1082719_1083010,CGI_chr1_1084438_1084646,CGI_chr1_1087763_1087967,CGI_chr1_1088695_1089234,CGI_chr1_1090997_1091245,CGI_chr1_1092129_1092350,CGI_chr1_1110664_1110960,CGI_chr1_1115135_1117065,CGI_chr1_1157831_1158096,CGI_chr1_1162663_1165204,CGI_chr1_1173934_1174765,CGI_chr1_1197447_1197838,CGI_chr1_1200980_1201776,CGI_chr1_1206290_1206770,CGI_chr1_1210188_1210498,CGI_chr1_1211328_1211534,CGI_chr1_1213675_1214144,CGI_chr1_1217142_1217754,CGI_chr1_1218404_1219039,CGI_chr1_1222937_1223222,CGI_chr1_1255142_1255419,CGI_chr1_1286017_1294783,CGI_chr1_1296481_1298279,CGI_chr1_1307020_1309805,CGI_chr1_1312606_1313113,CGI_chr1_1318942_1319168,CGI_chr1_1324263_1325255,CGI_chr1_1332055_1333606,CGI_chr1_1336045_1336694,CGI_chr1_1338106_1340460,CGI_chr1_1354327_1355746,CGI_chr1_1387264_1387544,CGI_chr1_1398691_1400222,CGI_chr1_1419779_1420620,CGI_chr1_1426180_1426407,CGI_chr1_1430792_1431014,CGI_chr1_1509208_1509469,CGI_chr1_1529128_1529426,CGI_chr1_1537727_1537962,CGI_chr1_1539582_1541289,CGI_chr1_1561381_1561606,CGI_chr1_1574102_1575367,CGI_chr1_1639975_1640670,CGI_chr1_1645016_1645234,CGI_chr1_1658612_1659481,CGI_chr1_1676459_1676804,CGI_chr1_1739317_1739662,CGI_chr1_1745362_1746894,CGI_chr1_1753934_1754532,CGI_chr1_1760328_1760624,CGI_chr1_1777955_1779143,CGI_chr1_1782200_1782702,CGI_chr1_1908519_1909162,CGI_chr1_1927807_1928084,CGI_chr1_1943276_1943576,CGI_chr1_1944178_1944438,CGI_chr1_1954905_1955431,CGI_chr1_1964975_1965189,CGI_chr1_2049812_2051773,CGI_chr1_2109558_2109863,CGI_chr1_2121722_2124405,CGI_chr1_2132343_2132613,CGI_chr1_2133189_2133740,CGI_chr1_2280581_2282442,CGI_chr1_2290759_2291130,CGI_chr1_2300871_2301178,CGI_chr1_2303869_2304228,CGI_chr1_2305003_2307630,CGI_chr1_2317876_2318195,CGI_chr1_2326658_2326984,CGI_chr1_2327625_2327887,CGI_chr1_2331745_2332031,CGI_chr1_2334568_2334993,CGI_chr1_2344919_2345218,CGI_chr1_2372720_2372937,CGI_chr1_2384914_2385310,CGI_chr1_2402111_2402733
HBCC_82057_FTX,H1,95.65904762,0.2223333333,0.0,5.7354,56.71701863,61.32642857,1.428571429,5.027037037,16.764375,1.172688172,87.24388889,83.404,5.5,8.11227991,1.470588235,76.2830303,88.229375,96.50153846,79.31473684,90.42740741,0.8397058824,32.2535,92.1305,98.10066667,99.316,88.39,98.77977273,97.8455,98.24222222,52.35956522,0.2829951691,2.6384,91.71633333,46.39762712,97.74575,2.313047619,16.42381818,93.0872,100.0,82.58552632,88.12961538,92.47863636,99.00206897,98.1256,87.50323102,86.00625,4.219561404,94.20583333,95.42941176,0.06827868852,73.45241379,87.51490196,95.75383117,41.54043716,99.3848,0.1011377246,13.93221239,56.844,22.8,90.71631579,96.27478261,69.60904762,8.548393782,96.034375,0.0748502994,97.55586957,84.35708333,0.3007368421,82.31,97.17962963,0.1319375,89.78041667,99.11636364,0.5920125786,8.720666667,2.543589744,84.76318182,96.93916667,20.99043478,90.39465116,77.09705882,12.60711111,96.20304348,99.47715686,18.161,2.517592593,96.32582524,4.2464,64.5273913,73.45166667,70.34473171,94.94407407,94.03869565,97.7975,86.254,90.43033333,98.48583333,97.96875,65.43162162,72.63186047
HBCC_82057_FTX,H2,98.82111111,NA,0.1993333333,11.254,47.25238462,89.21125,3.954615385,1.030384615,17.27411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.32894737,97.03821429,1.282871287,31.2455,NA,97.691,98.932,98.85473684,NA,NA,94.40722222,93.37416667,NA,NA,NA,53.91807018,97.78725,1.599809524,7.132181818,97.0952,NA,NA,NA,91.70159091,NA,95.262,NA,92.9209,NA,NA,NA,0.0,NA,NA,94.57058442,32.90071038,NA,NA,NA,NA,NA,98.01210526,NA,88.8352381,11.14654639,98.9725,0.0,97.85133333,91.10958333,0.08180851064,91.83615385,NA,NA,94.73354167,97.00909091,0.7566459627,NA,1.994545455,NA,NA,10.19652174,97.63217391,NA,8.304557522,98.62727273,NA,31.399,4.195925926,94.77378205,NA,NA,NA,NA,NA,85.385,98.66608696,99.25225,96.66433333,99.71,98.360625,64.47486486,NA
HBCC_82058_FTX,H1,98.54527397,0.0,0.2585833333,4.5002,66.54070064,81.056875,24.18285714,16.02407407,38.8685,1.259395018,86.10235294,73.29677725,8.413333333,8.491103604,2.201111111,57.13285714,80.33807692,99.5396,91.41157895,97.72888889,0.442254902,42.52684211,94.1485,97.91933333,98.10785714,87.38157895,99.54790698,99.5455,98.76555556,83.39708333,0.6606280193,5.8484,90.72294444,49.76603448,97.779,1.398095238,4.98,99.18958333,98.1825,79.23378378,87.27766234,93.08454545,98.94928571,98.0808,81.3151434,77.8973,3.54202346,93.74444444,90.97388889,0.4029268293,77.26223214,77.50490196,90.12506494,45.0942623,97.44375,0.2552095808,12.84566372,75.02842105,44.55411765,96.90105263,96.60391304,86.1265,10.5357732,97.50866667,0.07662650602,96.73622222,95.23416667,0.06255319149,88.72518519,94.79037037,0.2354037267,97.29,98.86363636,0.1941875,7.968444444,2.405769231,88.26636364,95.4352,16.34,90.80444444,88.96611111,9.116,98.15347826,99.48333333,70.2755,3.370740741,99.11219653,0.6161538462,58.3926087,89.66033333,83.18204878,97.58222222,96.60136364,96.52791667,93.366,96.76413793,99.18458333,95.86875,61.25081081,90.67186047
HBCC_82058_FTX,H2,94.56821782,NA,0.05900826446,6.4958,58.26803797,91.39125,3.568478261,3.944074074,31.0015,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.93578947,98.73846154,1.0967,46.423,NA,99.158,99.21266667,94.66263158,NA,NA,98.71333333,65.46869565,NA,NA,NA,50.99220339,98.18975,1.760952381,10.41054545,91.6052,NA,NA,NA,95.86863636,NA,97.0896,NA,91.55536,NA,NA,NA,0.0,NA,NA,93.33220779,31.57595628,NA,NA,NA,NA,NA,95.11421053,NA,96.753,7.918865979,96.808125,0.1927710843,98.25586957,81.59666667,0.1211578947,82.84037037,NA,NA,95.66479167,97.40681818,0.4914285714,NA,4.725769231,NA,NA,7.858636364,95.98956522,NA,9.315221239,99.0526087,NA,20.062,3.608333333,99.3962963,NA,NA,NA,NA,NA,91.41590909,99.375,93.17564103,98.35366667,98.34913043,98.711875,65.10837838,NA
HBCC_82059_FTX,H1,98.75126667,0.0,0.5555833333,5.921914894,39.94032,86.25875,2.121333333,1.80037037,29.109,0.8092753623,94.94,71.82765957,6.887857143,9.830965517,1.052631579,20.3640625,81.80893617,100.0,87.98315789,100.0,0.3333333333,68.23529412,95.97675,98.20066667,97.77733333,94.52736842,98.60022727,98.081,98.27166667,87.9424,0.7510144928,1.0908,89.55590164,38.69068966,97.90485714,0.5897142857,8.438727273,96.9144,100.0,84.38236842,94.72883117,94.34977273,98.5837931,96.11083333,82.87882448,92.76976378,5.958445748,83.17055556,95.04176471,0.2810655738,89.94181034,93.97509804,96.61551948,31.03448276,98.4284,0.5190419162,15.14955752,66.8875,35.520625,96.354375,92.82521739,91.49105263,7.050561798,98.21375,0.1004216867,98.44444444,95.18565217,0.0,96.795,94.31074074,0.0,94.60125,98.92681818,0.5307643312,9.086444444,2.247692308,98.1665,97.5684,24.22869565,89.90761905,92.25055556,6.812408759,100.0,100.0,33.0895,1.990740741,95.72666667,3.623043478,47.69130435,78.951,78.96220588,99.47074074,91.77909091,95.8975,79.99775,98.273,99.2425,97.33333333,43.238,84.08833333
HBCC_82059_FTX,H2,98.06333333,NA,0.2663934426,11.719,49.20414414,92.7275,4.555444444,7.266296296,45.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.92421053,92.46925926,0.2859803922,41.79157895,NA,96.07133333,97.55533333,83.24631579,NA,NA,NA,81.57173913,NA,NA,NA,62.86517857,98.04675,0.9784615385,5.965555556,96.8736,NA,NA,NA,90.54909091,NA,95.6832,NA,86.19521277,NA,NA,NA,0.0,NA,NA,96.45688742,45.21261745,NA,NA,NA,NA,NA,98.88888889,NA,87.9252381,9.983556701,97.135625,0.1893939394,96.815,86.33083333,0.0,83.01444444,NA,NA,98.0325,98.44136364,0.9678881988,NA,2.7556,NA,NA,12.31913043,96.42826087,NA,7.67840708,98.27727273,NA,16.4185,5.985,98.50309524,NA,NA,NA,NA,NA,86.72826087,96.18041667,81.9025641,89.975,99.16666667,95.2025,76.77108108,NA
HBCC_82061_FTX,H1,NA,0.0,0.0,7.5788,40.57566929,88.711875,9.782222222,5.352962963,41.089,1.175178571,95.38055556,76.87276018,11.36066667,9.356666667,0.8542105263,71.26457143,90.47156863,97.888,93.40315789,98.50346154,1.657647059,38.82684211,95.02184211,99.086,97.59866667,80.51263158,97.64568182,98.4995,99.11833333,57.24869565,0.8428019324,0.73,89.86857143,36.48779661,98.6835,1.090865385,7.015925926,98.028,100.0,72.59973684,96.78076923,92.09772727,96.11793103,88.254,82.79501645,78.67401961,4.950439883,94.8825,90.29833333,0.0,81.27607143,88.12686275,92.79532468,32.93568306,96.2772,0.09568862275,20.85752212,65.37526316,46.27833333,93.31833333,92.69434783,86.31,9.308195876,98.806875,0.1430909091,95.96304348,82.31833333,0.09670212766,74.53481481,96.65444444,0.06900621118,97.91416667,93.69681818,0.8135625,6.987555556,2.659358974,86.24772727,94.6496,11.38826087,92.76173913,89.84444444,11.23446903,98.63136364,97.79701493,28.841,5.042962963,98.59340741,2.030769231,48.25565217,73.71724138,67.36102439,97.56,76.65227273,85.0025,93.7185,99.25433333,99.7025,97.25375,65.60297297,97.87627907
HBCC_82061_FTX,H2,NA,NA,0.05558333333,5.2932,45.41485915,89.331875,12.80536585,7.006153846,44.90736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.46105263,90.3784,0.9169607843,49.28947368,NA,97.174,95.65066667,91.42842105,NA,NA,100.0,72.06826087,NA,NA,NA,42.06741379,92.915,2.17152381,5.03,92.7492,NA,NA,NA,87.18340909,NA,96.0772,NA,82.5740404,NA,NA,NA,0.08341463415,NA,NA,89.83123377,38.3431694,NA,NA,NA,NA,NA,96.54368421,NA,68.81,7.946185567,96.134375,0.0893373494,95.34021739,74.23166667,0.1956842105,96.73,NA,NA,94.81148936,91.23227273,0.08086956522,NA,2.365128205,NA,NA,18.87521739,94.21086957,NA,9.289292035,92.26636364,NA,17.231,2.39037037,98.03759777,NA,NA,NA,NA,NA,92.2,91.56916667,68.9985,91.70966667,97.22043478,94.9475,73.61594595,NA
HBCC_82062_FTX,H1,93.63618182,0.5126666667,0.1812396694,5.093061224,57.61025,96.01866667,7.698913043,13.17,69.786,1.551205674,98.32222222,72.85387097,11.07466667,10.67524554,1.242631579,73.50257143,93.80403846,98.33653846,95.97736842,98.28037037,0.7142156863,43.81388889,95.48175,99.00033333,99.10333333,96.04388889,99.20909091,98.1915,99.22611111,66.65565217,0.3455072464,8.4992,88.00774725,64.53641509,98.12,2.22552381,13.59345455,91.7792,97.96875,70.82789474,98.48142857,95.04227273,98.63241379,97.598,87.76830645,92.6938,5.012756598,95.65972222,94.75,0.0,90.06362832,93.08764706,95.82064935,37.22338798,97.7212,0.1325903614,15.83769912,67.34611111,47.67111111,95.98,89.97,98.1952381,7.438963731,98.738125,0.236686747,98.385,72.63416667,0.0,68.60074074,98.2,0.1747169811,97.14,96.82318182,0.347,10.63422222,2.641410256,85.83090909,98.7696,34.58565217,94.33113636,89.76777778,10.01278761,97.07,99.49019231,25.716,2.577962963,98.71553672,0.1830769231,47.6273913,85.36666667,84.35724138,89.23925926,88.7495,98.33333333,100.0,96.27142857,97.9473913,97.5,77.08837838,93.63093023
HBCC_82062_FTX,H2,96.56882353,NA,0.0,7.8388,52.07230216,81.768125,6.268488372,18.96481481,59.6145,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.67157895,98.22333333,1.108823529,29.163,NA,99.213,93.96333333,91.67473684,NA,NA,99.30555556,86.7304,NA,NA,NA,75.09660377,98.01575,1.821826923,2.349444444,96.3788,NA,NA,NA,98.10613636,NA,97.6672,NA,84.95285714,NA,NA,NA,0.3042276423,NA,NA,96.37805195,22.90519126,NA,NA,NA,NA,NA,96.49722222,NA,95.05333333,10.33345361,99.106875,0.0,97.89152174,74.13875,0.0,92.32148148,NA,NA,99.065625,99.13227273,0.4932298137,NA,2.2,NA,NA,18.2973913,89.3027907,NA,9.69300885,96.63863636,NA,27.477,8.189444444,88.88125,NA,NA,NA,NA,NA,65.21090909,98.29083333,98.8095,94.46535714,97.26652174,99.21875,55.55083333,NA
HBCC_82063_FTX,H1,96.22409639,0.2115,0.03208333333,7.4122,53.77090323,83.054375,3.953529412,14.41555556,34.05105263,0.8940213523,96.87117647,76.46727679,7.388666667,9.055825893,0.8566666667,85.42457143,96.13490566,98.00653846,88.96105263,90.90481481,1.397647059,34.81277778,97.55475,98.09566667,97.73133333,85.27222222,98.81454545,97.7775,99.62944444,76.6416,4.936570048,2.8048,89.09637363,44.43084746,95.32925,1.609142857,12.22074074,90.0136,99.55375,78.41594595,97.46805195,98.2125,98.38517241,97.5884,85.55311688,78.25636364,5.454985423,92.905,96.74833333,0.1250406504,84.52929825,87.2198,89.70882353,38.29203297,96.87875,0.0480239521,31.91491071,43.16736842,37.54111111,94.56263158,98.04086957,72.95571429,9.230515464,97.39625,0.0,96.28521739,89.40625,0.2097894737,93.11962963,95.44444444,0.0,97.43270833,96.64954545,0.7855900621,7.221111111,2.664230769,91.19090909,95.5052,21.95652174,89.81534884,89.03722222,12.0512,94.44863636,98.60795082,21.499,2.161296296,97.04138889,0.8976923077,46.08217391,80.52,73.70735294,93.88925926,85.245,98.07416667,89.6945,99.23666667,99.76833333,93.31125,43.55444444,87.63930233
HBCC_82063_FTX,H2,94.34526316,NA,0.07575,5.6758,68.84584337,77.388125,25.6747619,12.53,27.8505,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.44578947,92.65740741,0.9800980392,37.2075,NA,93.42566667,92.47866667,83.38473684,NA,NA,98.00222222,84.6612,NA,NA,NA,56.45754386,94.99225,1.964,9.844,95.02125,NA,NA,NA,97.64113636,NA,96.642,NA,86.27546875,NA,NA,NA,0.2029508197,NA,NA,94.42921053,29.31311475,NA,NA,NA,NA,NA,98.43,NA,78.42142857,10.19757732,97.965625,0.2944311377,98.47630435,86.97,0.0,90.92481481,NA,NA,97.28652174,98.26454545,0.74125,NA,1.094615385,NA,NA,9.996666667,91.16021739,NA,8.655707965,97.93409091,NA,30.1805,2.489444444,96.78658683,NA,NA,NA,NA,NA,85.97782609,97.37333333,98.78775,99.17366667,98.20347826,97.274375,54.80756757,NA
HBCC_82064_FTX,H1,90.74482759,0.0,0.1066115702,9.3984,65.38451807,74.3275,7.565757576,15.95444444,38.4275,1.843238434,90.09882353,82.61625592,12.32666667,10.30654709,3.823157895,62.08885714,83.14470588,94.57,96.45789474,87.11965517,0.7364705882,23.9405,90.5445,94.68933333,91.182,72.08052632,97.99227273,99.2125,97.94294118,57.42434783,0.868115942,5.8344,86.81302198,70.45462963,98.96425,2.676285714,3.822592593,93.964,98.683125,83.22236842,94.51805195,90.09818182,91.66724138,89.8468,76.68865613,76.78623762,4.45628655,89.51305556,90.87055556,0.03699186992,74.02377193,70.516,92.03506494,44.92027473,90.5384,0.07425149701,39.33486726,69.94578947,53.519375,96.06842105,92.89478261,78.62571429,7.744948454,95.780625,0.3077108434,97.06695652,81.96833333,0.09589473684,77.49592593,95.8537037,0.1411801242,94.54541667,93.27,0.52075,5.133111111,2.472564103,87.21363636,97.1016,11.51304348,87.35045455,83.12444444,10.02132743,97.82681818,96.03825581,21.043,4.335,96.241,1.4636,52.53304348,59.268,49.46995098,91.79444444,92.13565217,91.23791667,89.56027027,92.423,95.0325,84.49375,50.29108108,83.59581395
HBCC_82064_FTX,H2,NA,NA,0.1609090909,5.6742,64.61379518,87.3325,5.082717391,7.318888889,60.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.82157895,90.67269231,1.197623762,48.2345,NA,93.07833333,90.50933333,72.52789474,NA,NA,94.12833333,55.23347826,NA,NA,NA,39.90457627,96.28125,1.923238095,10.38418182,96.31125,NA,NA,NA,88.65409091,NA,94.898,NA,79.70196078,NA,NA,NA,0.04780487805,NA,NA,92.72402597,26.9084153,NA,NA,NA,NA,NA,85.86315789,NA,75.66619048,8.014587629,98.645625,0.04042424242,93.76533333,74.53708333,0.07021052632,85.49,NA,NA,94.40875,95.335,0.4944099379,NA,2.878846154,NA,NA,13.32521739,95.70844444,NA,11.47840708,95.05090909,NA,14.106,2.277592593,97.99726257,NA,NA,NA,NA,NA,91.55954545,96.66291667,84.28615385,94.084,97.11375,92.464375,46.98621622,NA
HBCC_82065_FTX,H1,97.06398734,0.0,0.28575,4.536326531,50.57013333,81.30125,6.978988764,10.25925926,59.6105,2.028540925,84.12222222,76.0303252,7.206666667,8.760022523,0.2941176471,66.82742857,86.63227273,97.43076923,87.13631579,97.82333333,0.8525490196,35.4635,97.032,97.09133333,98.51866667,94.41526316,91.28113636,96.17473684,99.62944444,79.742,0.4398543689,3.5796,90.50180328,53.28728814,94.5185,2.635428571,8.414259259,97.81291667,97.47625,75.32684211,92.44307692,92.43886364,96.05758621,95.9136,79.28371522,83.59283465,4.168538012,94.15527778,92.11882353,0.08196721311,86.15448276,90.99607843,94.50091503,48.34274725,88.3904,0.1254491018,9.372831858,16.77473684,41.84411765,93.48421053,97.33130435,90.94142857,10.32417526,94.6,0.06698795181,88.17266667,84.05666667,0.05063829787,84.74888889,92.97703704,0.0416875,91.17041667,96.03363636,1.01068323,18.97511111,2.531666667,80.92272727,98.358,14.49636364,97.84369565,93.96111111,9.484557522,97.93227273,97.64454545,36.393,5.051481481,94.92496599,2.316538462,75.3626087,89.43034483,86.33278049,92.28592593,74.43181818,96.07625,93.892,88.21166667,98.25869565,98.051875,61.06432432,81.74357143
HBCC_82065_FTX,H2,90.87592233,NA,0.2745454545,8.8112,63.16836364,80.455,2.480869565,3.41962963,38.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.05578947,89.22321429,0.3108823529,33.663,NA,97.60933333,97.56733333,91.72421053,NA,NA,97.44388889,98.9092,NA,NA,NA,46.07789474,91.407,2.356761905,26.88345455,94.7992,NA,NA,NA,89.13590909,NA,95.17,NA,84.11411765,NA,NA,NA,0.0,NA,NA,94.01038961,30.43038462,NA,NA,NA,NA,NA,90.00578947,NA,81.46761905,10.72953368,96.165,0.1535757576,94.62543478,91.83125,0.1804301075,80.26074074,NA,NA,92.78875,95.87090909,0.4085714286,NA,1.755128205,NA,NA,18.97173913,95.55978261,NA,8.870353982,97.36863636,NA,33.831,9.604150943,98.77181818,NA,NA,NA,NA,NA,79.6026087,92.55958333,93.912,96.8,98.93304348,94.5425,41.93527778,NA
HBCC_82066_FTX,H1,96.41382353,0.1388333333,0.20925,7.6284,43.10696,81.495,4.709010989,0.3703703704,40.135,1.262043011,98.06444444,78.77354545,6.698666667,4.7046875,1.349444444,64.45257143,95.06320755,100.0,97.96277778,98.485,1.178431373,10.667,95.62475,97.0,96.66666667,100.0,100.0,100.0,100.0,66.928,1.031449275,0.5,75.76531073,44.17732143,98.6325641,2.193365385,6.788363636,99.40458333,95.356875,81.84675676,97.84467532,98.57136364,98.51178571,91.73,70.66353659,75.2106,5.13502924,94.97194444,97.55944444,0.1416260163,83.97794643,79.74294118,88.44490196,46.50497238,99.1976,0.1905389222,14.15955752,15.83333333,7.941176471,94.65421053,97.778,76.42904762,13.49829897,95.843125,0.2722891566,98.28521739,72.86875,0.0,97.03222222,97.31230769,0.0,97.626875,99.43181818,1.2278125,17.557,3.131666667,89.62090909,97.56958333,28.78818182,94.09177778,86.76,8.529457014,NA,99.06404494,88.046,12.31796296,98.10739437,0.7873076923,80.33130435,89.68366667,78.60578431,99.07407407,58.53136364,97.28958333,98.69589744,97.32966667,92.40086957,97.67875,89.84162162,85.37380952
HBCC_82066_FTX,H2,96.37122807,NA,0.3145454545,6.8098,37.20267241,89.908125,5.014090909,1.521111111,32.07578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.63105263,91.52884615,0.7062745098,43.72157895,NA,97.738,97.18533333,98.94736842,NA,NA,97.59277778,92.73652174,NA,NA,NA,46.82932203,96.82025,2.51552381,9.850727273,95.34708333,NA,NA,NA,96.74318182,NA,94.9648,NA,86.46745283,NA,NA,NA,0.4097560976,NA,NA,95.85272727,43.47393443,NA,NA,NA,NA,NA,NA,NA,84.76904762,10.85124352,98.650625,0.1623030303,98.00717391,84.72208333,0.1181914894,83.09666667,NA,NA,98.809375,98.78227273,0.423125,NA,1.500641026,NA,NA,37.0726087,84.61581395,NA,9.348693694,98.05909091,NA,17.10526316,1.521481481,95.24900585,NA,NA,NA,NA,NA,73.15789474,89.79166667,99.5,97.44433333,98.92708333,99.136875,94.71162162,NA
HBCC_82067_FTX,H1,90.65748503,0.2261666667,0.0,7.2962,42.04353846,89.1075,8.068181818,0.0,39.99947368,1.16516129,95.37,76.44593496,10.90733333,9.892544643,0.0,57.52514286,83.23980392,99.0,95.70157895,98.33333333,1.839509804,11.885,96.396,96.12133333,99.33333333,96.95631579,98.76325581,98.0895,98.88888889,83.38291667,0.04830917874,9.2484,83.81585635,80.7973913,97.29125,1.347238095,8.642037037,100.0,98.75,74.64921053,97.27727273,96.87931818,98.43965517,95.9616,84.74569052,84.21344086,5.851976401,91.93235294,94.66176471,0.0,81.06939655,88.22490196,95.11162338,21.53939891,97.5888,0.3766467066,5.560636364,55.09277778,38.69705882,96.87947368,98.91304348,71.29333333,7.520463918,95.81625,0.2202994012,99.14586957,91.04125,0.3622826087,85.61192308,91.20846154,0.465125,94.67466667,96.06772727,0.486875,2.408409091,1.842987013,94.85909091,98.61083333,26.71545455,92.38071429,87.05882353,8.370358744,98.97347826,98.91882883,46.2975,3.521320755,93.06810127,0.6803846154,73.10130435,95.493,70.38507317,100.0,94.11545455,99.15833333,69.8,95.251,99.74434783,98.86375,65.64648649,84.48275862
HBCC_82067_FTX,H2,96.40017751,NA,0.1666666667,2.824,51.58456376,83.3225,6.799550562,8.492962963,25.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.48166667,97.91653846,0.5812745098,19.311,NA,98.06333333,97.15866667,83.70333333,NA,NA,98.74333333,97.08333333,NA,NA,NA,47.46915254,97.976,0.7282524272,7.1666,89.44375,NA,NA,NA,91.97046512,NA,98.61125,NA,NA,NA,NA,NA,0.0,NA,NA,93.1615873,60.45461111,NA,NA,NA,NA,NA,91.79789474,NA,71.20190476,10.63948454,98.958125,0.1212121212,99.25456522,91.81166667,0.3622826087,98.64185185,NA,NA,97.61928571,100.0,0.9748427673,NA,1.526410256,NA,NA,20.61368421,85.18027027,NA,8.710840708,95.77227273,NA,28.7855,6.933703704,95.043,NA,NA,NA,NA,NA,81.40090909,97.39583333,85.84075,97.70103448,100.0,99.305625,55.8427027,NA
HBCC_82068_FTX,H1,96.01923977,0.0,0.0,5.4924,56.41403974,88.58125,9.418695652,11.43592593,27.6925,2.554285714,94.84333333,76.59737991,10.28,7.5359375,0.42,49.21228571,85.13142857,96.78346154,92.58368421,97.3162963,0.493627451,44.48625,95.955,100.0,100.0,100.0,97.95454545,99.12263158,99.07388889,82.85913043,0.4987439614,0.0,81.20627778,51.29245614,98.496,1.460857143,6.338727273,95.5252,98.760625,64.81894737,95.46102564,93.13068182,99.3237931,97.9124,86.48400322,82.42232323,3.705131195,89.25222222,92.11611111,0.2709756098,90.82077586,93.99607843,96.15183007,34.77322404,99.0768,0.1220481928,22.31660714,65.53842105,26.40117647,93.92947368,97.09913043,89.38047619,6.902319588,97.724375,0.02850299401,97.5073913,85.49958333,0.1803157895,92.27653846,97.87777778,0.02975,95.77541667,98.26227273,0.4603125,10.47155556,2.582564103,94.42636364,89.5404,8.177142857,96.85521739,87.15777778,7.224424779,98.01772727,98.6204878,24.496,5.043148148,98.86569832,1.306153846,49.15173913,74.75758621,68.78121359,92.43,90.98272727,98.45791667,97.91125,97.32666667,98.91304348,96.510625,56.44916667,91.24837209
HBCC_82068_FTX,H2,94.92105263,NA,0.0,6.923673469,55.24374194,94.75875,3.61045977,2.368148148,41.89222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.26947368,97.49423077,0.8937254902,46.759,NA,98.23586207,99.55533333,90.95631579,NA,NA,98.98611111,65.1372,NA,NA,NA,46.24474576,98.31975,0.6263809524,5.120909091,94.75041667,NA,NA,NA,92.22795455,NA,97.8992,NA,92.72673267,NA,NA,NA,0.5288617886,NA,NA,90.54961039,31.68622951,NA,NA,NA,NA,NA,92.04473684,NA,87.30952381,7.462474227,96.875,0.06024096386,97.91108696,79.16625,0.2012631579,89.95,NA,NA,92.83791667,100.0,0.2651875,NA,2.058589744,NA,NA,25.93086957,92.65568182,NA,11.33247788,98.22090909,NA,36.8895,4.251111111,97.02969466,NA,NA,NA,NA,NA,89.30954545,98.31958333,98.98075,98.30133333,98.91916667,98.741875,44.49189189,NA
HBCC_82069_FTX,H1,NA,0.0,0.2493333333,3.9908,52.42496689,82.485,4.42576087,0.9259259259,63.85947368,0.3405376344,92.47777778,74.79849558,7.397857143,7.408526786,0.0,66.25685714,88.65018868,98.95833333,96.11111111,96.65230769,0.8868316832,62.823,96.24358974,98.72896552,99.25933333,88.83894737,98.10318182,97.6185,100.0,68.18272727,0.3410194175,0.0,86.26923077,35.87220339,97.25,2.759807692,4.459259259,87.6516,96.070625,74.27552632,86.5,95.58904762,100.0,96.6684,83.09366492,67.07341463,4.170932945,89.42888889,90.49277778,0.0,66.36412281,78.8668,88.83772727,31.16196721,100.0,0.1290322581,8.792110092,65.729375,45.00705882,97.5,92.53565217,52.1665,8.389774011,96.926875,0.2175301205,97.365,85.89625,0.0,92.69740741,97.30851852,0.1185714286,92.793125,96.66681818,0.8860759494,8.900888889,1.599054054,77.45117647,98.7616,20.60086957,92.93868421,94.42444444,9.4724,95.50478261,98.85068966,6.762,3.910384615,97.9940566,2.075769231,63.86409091,59.19551724,52.74529412,98.47851852,87.2426087,97.48333333,76.77606061,99.42517241,97.51166667,94.83625,34.40675676,93.64682927
